gempermid,holddate,shareshldadj,shareshld,pctshouthld,shshldchg,comname,name,activity,close_
8590019875,2009-03-13T00:00:00Z,27183,27183,13.59,2008,Kenedix Office Investment REIT Ord Shs,Tower Investment Management,buy,144100
8590019875,2009-05-11T00:00:00Z,22621,22621,11.31,-4562,Kenedix Office Investment REIT Ord Shs,Tower Investment Management,sell,282e3
8590019875,2009-06-24T00:00:00Z,20103,20103,10.05,-2518,Kenedix Office Investment REIT Ord Shs,Tower Investment Management,sell,321e3
8590019875,2009-06-30T00:00:00Z,18009,18009,9,-2094,Kenedix Office Investment REIT Ord Shs,Tower Investment Management,sell,334e3
8590019875,2009-08-31T00:00:00Z,14958,14958,7.48,-3051,Kenedix Office Investment REIT Ord Shs,Tower Investment Management,sell,349e3
8590019875,2009-11-13T00:00:00Z,10207,10207,5.1,-4751,Kenedix Office Investment REIT Ord Shs,Tower Investment Management,sell,258100
8590019875,2009-11-30T00:00:00Z,8090,8090,4.05,-2117,Kenedix Office Investment REIT Ord Shs,Tower Investment Management,sell,23e4
8590021820,2005-03-31T00:00:00Z,4173800,20869,9.03,20869,Kenedix Ord Shs,Tower Investment Management,buy,1350
8590021820,2005-05-31T00:00:00Z,2322e3,11610,5.03,-9259,Kenedix Ord Shs,Tower Investment Management,sell,1425
8590021820,2009-01-30T00:00:00Z,1775100,17751,2.79,6141,Kenedix Ord Shs,Tower Investment Management,buy,133.5
8590021820,2009-10-15T00:00:00Z,532e4,53200,8.35,35449,Kenedix Ord Shs,Tower Investment Management,buy,421
8590022062,2012-11-15T00:00:00Z,5964e3,29820,14.88,29820,UT Group Ord Shs,Tower Investment Management,buy,201
8590022062,2015-02-24T00:00:00Z,4091400,4091400,10.49,4076490,UT Group Ord Shs,Tower Investment Management,buy,450
8590022062,2015-03-04T00:00:00Z,4520400,4520400,11.59,429e3,UT Group Ord Shs,Tower Investment Management,buy,450
8590022062,2016-01-12T00:00:00Z,4872700,4872700,13.13,352300,UT Group Ord Shs,Tower Investment Management,buy,510
8590022062,2016-04-26T00:00:00Z,5278900,5278900,14.22,406200,UT Group Ord Shs,Tower Investment Management,buy,430
8590022062,2016-06-24T00:00:00Z,5679100,5679100,15.3,400200,UT Group Ord Shs,Tower Investment Management,buy,414
8590022062,2016-11-18T00:00:00Z,5919900,5919900,16.7,240800,UT Group Ord Shs,Tower Investment Management,buy,859
8590022062,2017-04-05T00:00:00Z,5430700,5430700,15.32,-489200,UT Group Ord Shs,Tower Investment Management,sell,1552
8590022062,2017-05-17T00:00:00Z,4909400,4909400,13.85,-521300,UT Group Ord Shs,Tower Investment Management,sell,1609
8590022062,2017-05-18T00:00:00Z,4531800,4531800,12.78,-377600,UT Group Ord Shs,Tower Investment Management,sell,1651
8590022062,2017-05-26T00:00:00Z,4142400,4142400,11.69,-389400,UT Group Ord Shs,Tower Investment Management,sell,1708
8590022062,2017-06-08T00:00:00Z,3769800,3769800,10.63,-372600,UT Group Ord Shs,Tower Investment Management,sell,1812
8590022062,2017-07-14T00:00:00Z,3249500,3249500,8,-520300,UT Group Ord Shs,Tower Investment Management,sell,2028
8590022062,2017-07-31T00:00:00Z,2657500,2657500,6.54,-592e3,UT Group Ord Shs,Tower Investment Management,sell,1985
8590022062,2017-09-29T00:00:00Z,2626100,2626100,6.46,-31400,UT Group Ord Shs,Tower Investment Management,sell,2200
8590022062,2017-10-31T00:00:00Z,1884300,1884300,4.63,-741800,UT Group Ord Shs,Tower Investment Management,sell,2314
8590022765,2007-08-15T00:00:00Z,503900,503900,5.53,503900,Keyware Solution Ord Shs,Tower Investment Management,buy,565
8590022765,2010-06-15T00:00:00Z,1158e3,1158e3,12.72,150200,Keyware Solution Ord Shs,Tower Investment Management,buy,365
8590024165,2005-09-09T00:00:00Z,1527780,1527780,10.82,1527780,Chiyoda Integre Ord Shs,Tower Investment Management,buy,2280
8590024165,2005-09-30T00:00:00Z,1676980,1676980,11.87,149200,Chiyoda Integre Ord Shs,Tower Investment Management,buy,2315
8590024165,2006-01-30T00:00:00Z,1505e3,1505e3,10.66,-171980,Chiyoda Integre Ord Shs,Tower Investment Management,sell,3610
8590024165,2007-04-24T00:00:00Z,1338800,1338800,9.48,-166200,Chiyoda Integre Ord Shs,Tower Investment Management,sell,2880
8590024165,2007-05-31T00:00:00Z,679200,679200,4.81,-659600,Chiyoda Integre Ord Shs,Tower Investment Management,sell,3080
8590024165,2008-01-21T00:00:00Z,725700,725700,5.14,725700,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy,1749
8590024165,2008-01-30T00:00:00Z,879600,879600,6.23,153900,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy,1904
8590024165,2008-02-08T00:00:00Z,1026900,1026900,7.27,147300,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy,1770
8590024165,2008-02-26T00:00:00Z,1184200,1184200,8.38,157300,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy,1858
8590024165,2008-03-07T00:00:00Z,1329600,1329600,9.41,145400,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy,1646
8590024165,2008-03-12T00:00:00Z,1480800,1480800,10.48,151200,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy,1558
8590024165,2008-04-04T00:00:00Z,1638800,1638800,11.6,158e3,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy,1486
8590024165,2008-07-15T00:00:00Z,1783100,1783100,12.62,144300,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy,1639
8590024165,2008-08-06T00:00:00Z,1932400,1932400,13.68,149300,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy,1638
8590024165,2008-12-02T00:00:00Z,2075700,2075700,14.69,143300,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy,1065
8590024165,2008-12-12T00:00:00Z,2255800,2255800,15.97,180100,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy,1230
8590024165,2008-12-30T00:00:00Z,2403e3,2403e3,17.01,147200,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy,1089
8590024165,2009-01-09T00:00:00Z,2554300,2554300,18.08,151300,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy,1138
8590024165,2009-01-19T00:00:00Z,2708100,2708100,19.17,153800,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy,1230
8590024165,2009-01-27T00:00:00Z,2871800,2871800,20.33,163700,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy,1288
8590024165,2009-02-04T00:00:00Z,3039500,3039500,21.51,167700,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy,1191
8590024165,2009-02-09T00:00:00Z,3191700,3191700,22.59,152200,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy,1142
8590024165,2009-02-16T00:00:00Z,3335100,3335100,23.6,143400,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy,1215
8590024165,2011-07-26T00:00:00Z,6831e3,6831e3,48.34,160800,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy,1093
8590024165,2014-01-16T00:00:00Z,3243700,3243700,22.96,-171800,Chiyoda Integre Ord Shs,Ichigo Asset Management,sell,2188
8590024165,2014-01-20T00:00:00Z,6137200,6137200,43.44,-350200,Chiyoda Integre Ord Shs,Ichigo Asset Management,sell,2239
8590024165,2016-02-16T00:00:00Z,2937700,2937700,20.79,-130900,Chiyoda Integre Ord Shs,Ichigo Asset Management,sell,2499
8590024947,2015-07-31T00:00:00Z,1753400,1753400,5.08,1753400,Toa (Osaka) Ord Shs,Dalton Investments,buy,1328
8590024947,2015-12-11T00:00:00Z,1825400,1825400,5.29,72e3,Toa (Osaka) Ord Shs,Dalton Investments,buy,1268
8590024947,2016-12-29T00:00:00Z,2172400,2172400,6.29,347e3,Toa (Osaka) Ord Shs,Dalton Investments,buy,1048
8590024947,2017-03-02T00:00:00Z,2532700,2532700,7.33,360300,Toa (Osaka) Ord Shs,Dalton Investments,buy,998
8590024947,2017-12-15T00:00:00Z,2879100,2879100,8.34,346400,Toa (Osaka) Ord Shs,Dalton Investments,buy,1458
8590025377,2005-03-31T00:00:00Z,378300,378300,5.64,378300,Shuei Yobiko Ord Shs,Tower Investment Management,buy,2950
8590027061,2012-07-31T00:00:00Z,5875200,58752,10.96,58752,Marvelous Ord Shs,Tower Investment Management,buy,166
8590027061,2014-06-30T00:00:00Z,2004600,2004600,3.74,1975224,Marvelous Ord Shs,Tower Investment Management,buy,1129
8590028467,2005-03-31T00:00:00Z,277100,277100,5.43,277100,Japan System Techniques Ord Shs,Tower Investment Management,buy,680
8590028467,2008-08-29T00:00:00Z,76e3,76e3,1.49,-201100,Japan System Techniques Ord Shs,Tower Investment Management,sell,740
8590029027,2005-04-15T00:00:00Z,582e3,582e3,10.01,582e3,Hikari Business Form Ord Shs,Dalton Investments,buy,895
8590029027,2005-05-20T00:00:00Z,7e5,7e5,12.04,118e3,Hikari Business Form Ord Shs,Dalton Investments,buy,901
8590029027,2005-08-03T00:00:00Z,1862e3,1862e3,32.02,1162e3,Hikari Business Form Ord Shs,Dalton Investments,buy,920
8590029027,2006-03-27T00:00:00Z,991e3,991e3,17.04,-871e3,Hikari Business Form Ord Shs,Dalton Investments,sell,1106
8590029027,2006-05-22T00:00:00Z,989e3,989e3,17.01,-2e3,Hikari Business Form Ord Shs,Dalton Investments,sell,1033
8590029027,2006-06-16T00:00:00Z,105e4,105e4,18.06,61e3,Hikari Business Form Ord Shs,Dalton Investments,buy,980
8590029027,2007-01-04T00:00:00Z,1048e3,1048e3,18.02,-2e3,Hikari Business Form Ord Shs,Dalton Investments,sell,970
8590029027,2007-01-25T00:00:00Z,1109e3,1109e3,19.07,61e3,Hikari Business Form Ord Shs,Dalton Investments,buy,964
8590029027,2007-09-28T00:00:00Z,7e5,7e5,12.04,-409e3,Hikari Business Form Ord Shs,Dalton Investments,sell,988
8590029027,2007-12-21T00:00:00Z,556e3,556e3,9.56,-144e3,Hikari Business Form Ord Shs,Dalton Investments,sell,NA
8590029027,2008-03-14T00:00:00Z,282e3,282e3,4.85,-274e3,Hikari Business Form Ord Shs,Dalton Investments,sell,NA
8590920018,2014-09-30T00:00:00Z,2728786,1364393,5.65,1364393,Mandom Ord Shs,Dalton Investments,buy,1892.5
8590920018,2015-12-11T00:00:00Z,3094164,1547082,6.41,182689,Mandom Ord Shs,Dalton Investments,buy,2375
8590920018,2017-03-23T00:00:00Z,2575364,1287682,5.34,-259400,Mandom Ord Shs,Dalton Investments,sell,2645
8590920018,2017-05-31T00:00:00Z,2050764,1025382,4.25,-262300,Mandom Ord Shs,Dalton Investments,sell,2890
8590920878,2014-09-30T00:00:00Z,3487094,1743547,5.8,1743547,Fuji Seal International Ord Shs,Dalton Investments,buy,1722.5
8590920878,2015-09-15T00:00:00Z,4109094,2054547,6.83,311e3,Fuji Seal International Ord Shs,Dalton Investments,buy,1840
8590920878,2015-12-11T00:00:00Z,4728096,2364048,7.86,309501,Fuji Seal International Ord Shs,Dalton Investments,buy,1865
8590920878,2016-11-09T00:00:00Z,4123894,2061947,6.85,-302101,Fuji Seal International Ord Shs,Dalton Investments,sell,2085
8590920878,2017-06-01T00:00:00Z,3444994,3444994,5.73,1383047,Fuji Seal International Ord Shs,Dalton Investments,buy,2873
8590920878,2017-12-13T00:00:00Z,2836494,2836494,4.71,-608500,Fuji Seal International Ord Shs,Dalton Investments,sell,3695
8590920928,2005-09-30T00:00:00Z,3912500,3912500,6.53,3912500,Miraca Holdings Ord Shs,Taiyo Fund Management,buy,2610
8590920928,2005-11-30T00:00:00Z,5816800,5816800,9.71,1904300,Miraca Holdings Ord Shs,Taiyo Fund Management,buy,2505
8590920928,2007-06-11T00:00:00Z,6910500,6910500,11.36,1093700,Miraca Holdings Ord Shs,Taiyo Fund Management,buy,2430
8590920928,2007-06-18T00:00:00Z,7580500,7580500,12.46,67e4,Miraca Holdings Ord Shs,Taiyo Fund Management,buy,2550
8590920928,2007-09-04T00:00:00Z,8202e3,8202e3,13.48,621500,Miraca Holdings Ord Shs,Taiyo Fund Management,buy,2375
8590920928,2009-06-02T00:00:00Z,7262100,7262100,11.9,-939900,Miraca Holdings Ord Shs,Taiyo Fund Management,sell,2120
8590920928,2009-06-15T00:00:00Z,6649400,6649400,10.89,-612700,Miraca Holdings Ord Shs,Taiyo Fund Management,sell,2115
8590920928,2009-07-10T00:00:00Z,6041100,6041100,9.9,-608300,Miraca Holdings Ord Shs,Taiyo Fund Management,sell,2440
8590920928,2009-08-25T00:00:00Z,5424700,5424700,8.89,-616400,Miraca Holdings Ord Shs,Taiyo Fund Management,sell,2645
8590920928,2009-10-07T00:00:00Z,4781e3,4781e3,8.18,-643700,Miraca Holdings Ord Shs,Taiyo Fund Management,sell,2810
8590920928,2010-07-13T00:00:00Z,4383100,4383100,7.5,-397900,Miraca Holdings Ord Shs,Taiyo Fund Management,sell,2596
8590920928,2011-09-07T00:00:00Z,3774700,3774700,6.45,-608400,Miraca Holdings Ord Shs,Taiyo Fund Management,sell,3235
8590920928,2011-10-05T00:00:00Z,6309400,6309400,10.782,-124e4,Miraca Holdings Ord Shs,Taiyo Fund Management,sell,3315
8590920928,2015-06-19T00:00:00Z,2888400,2888400,5.0526,-533700,Miraca Holdings Ord Shs,Taiyo Fund Management,sell,6150
8590920928,2015-08-28T00:00:00Z,2317900,2317900,4.051,-570500,Miraca Holdings Ord Shs,Taiyo Fund Management,sell,5250
8590922462,2014-08-29T00:00:00Z,2472700,2472700,5.49,2472700,Avex Ord Shs,Dalton Investments,buy,1703
8590922462,2014-09-30T00:00:00Z,2948500,2948500,6.55,475800,Avex Ord Shs,Dalton Investments,buy,1663
8590922462,2014-12-15T00:00:00Z,3496100,3496100,7.77,547600,Avex Ord Shs,Dalton Investments,buy,1824
8590922462,2015-09-15T00:00:00Z,4517900,4517900,10.04,541e3,Avex Ord Shs,Dalton Investments,buy,1527
8590922462,2015-10-15T00:00:00Z,5040300,5040300,11.2,522400,Avex Ord Shs,Dalton Investments,buy,1562
8590922462,2015-12-11T00:00:00Z,5195300,5195300,11.55,155e3,Avex Ord Shs,Dalton Investments,buy,1430
8590922462,2016-10-21T00:00:00Z,4734400,4734400,10.52,-460900,Avex Ord Shs,Dalton Investments,sell,1404
8590922462,2016-11-07T00:00:00Z,4268500,4268500,9.49,-465900,Avex Ord Shs,Dalton Investments,sell,1386
8590922462,2017-01-30T00:00:00Z,3803e3,3803e3,8.45,-465500,Avex Ord Shs,Dalton Investments,sell,1709
8590922462,2017-06-08T00:00:00Z,4300400,4300400,9.56,497400,Avex Ord Shs,Dalton Investments,buy,1450
8590922462,2017-12-11T00:00:00Z,4804700,4804700,10.66,504300,Avex Ord Shs,Dalton Investments,buy,1683
8590923408,2006-03-31T00:00:00Z,4182600,20913e3,4.25,20913e3,Denka Ord Shs,Tower Investment Management,buy,2630
8590925510,2015-08-26T00:00:00Z,63086200,63086200,5.04,63086200,Sojitz Ord Shs,Ichigo Asset Management,buy,245
8590925510,2015-09-18T00:00:00Z,63086200,63086200,5.04,0,Sojitz Ord Shs,Ichigo Asset Management,hold,240
8590925510,2016-02-09T00:00:00Z,77106e3,77106e3,6.16,14019800,Sojitz Ord Shs,Ichigo Asset Management,buy,219
8590925510,2016-04-05T00:00:00Z,89935400,89935400,7.19,12829400,Sojitz Ord Shs,Ichigo Asset Management,buy,213
8590925510,2016-06-02T00:00:00Z,102793500,102793500,8.21,12858100,Sojitz Ord Shs,Ichigo Asset Management,buy,242
8590925510,2017-06-01T00:00:00Z,115497800,115497800,9.23,12704300,Sojitz Ord Shs,Ichigo Asset Management,buy,268
8590925574,2015-07-13T00:00:00Z,6981900,6981900,5.054600000000001,6981900,Anritsu Ord Shs,Taiyo Fund Management,buy,820
8590925574,2015-07-27T00:00:00Z,8483e3,8483e3,6.1427,1501100,Anritsu Ord Shs,Taiyo Fund Management,buy,816
8590925574,2016-04-01T00:00:00Z,9761600,9761600,7.0677,1719500,Anritsu Ord Shs,Taiyo Fund Management,buy,588
8590925574,2016-05-16T00:00:00Z,11236500,11236500,8.1356,1474900,Anritsu Ord Shs,Taiyo Fund Management,buy,596
8590925574,2016-08-01T00:00:00Z,10359500,10359500,7.5006,-877e3,Anritsu Ord Shs,Taiyo Fund Management,sell,594
8590925574,2016-10-04T00:00:00Z,8909700,8909700,6.4509,-1449800,Anritsu Ord Shs,Taiyo Fund Management,sell,585
8590925574,2016-10-20T00:00:00Z,7512800,7512800,5.4395,-1396900,Anritsu Ord Shs,Taiyo Fund Management,sell,613
8590926040,2007-11-30T00:00:00Z,2519200,2519200,5.16,2519200,Transcosmos Ord Shs,Dalton Investments,buy,1105
8590926040,2008-05-30T00:00:00Z,3100790,3100790,6.35,581590,Transcosmos Ord Shs,Dalton Investments,buy,1069
8590926040,2009-04-15T00:00:00Z,2310950,2310950,4.74,-789840,Transcosmos Ord Shs,Dalton Investments,sell,601
8590926040,2012-12-14T00:00:00Z,4888560,4888560,10.02,266660,Transcosmos Ord Shs,Dalton Investments,buy,888
8590926040,2015-12-11T00:00:00Z,2274880,2274880,4.66,-169400,Transcosmos Ord Shs,Dalton Investments,sell,2885
8590926192,2005-04-07T00:00:00Z,4748e3,4748e3,5.06,4748e3,Fujitec Ord Shs,Dalton Investments,buy,560
8590926192,2005-04-21T00:00:00Z,5731e3,5731e3,6.11,983e3,Fujitec Ord Shs,Dalton Investments,buy,560
8590926192,2005-05-23T00:00:00Z,6776e3,6776e3,7.23,1045e3,Fujitec Ord Shs,Dalton Investments,buy,560
8590926192,2005-06-01T00:00:00Z,7733e3,7733e3,8.25,957e3,Fujitec Ord Shs,Dalton Investments,buy,572
8590926192,2005-06-03T00:00:00Z,7782e3,7782e3,8.3,49e3,Fujitec Ord Shs,Dalton Investments,buy,559
8590926192,2005-06-14T00:00:00Z,8987e3,8987e3,9.58,1205e3,Fujitec Ord Shs,Dalton Investments,buy,573
8590926192,2005-08-04T00:00:00Z,9992e3,9992e3,10.66,1005e3,Fujitec Ord Shs,Dalton Investments,buy,596
8590926192,2005-09-22T00:00:00Z,10936e3,10936e3,11.66,944e3,Fujitec Ord Shs,Dalton Investments,buy,618
8590926192,2005-11-10T00:00:00Z,11901e3,11901e3,12.69,965e3,Fujitec Ord Shs,Dalton Investments,buy,699
8590926192,2005-11-11T00:00:00Z,12268e3,12268e3,13.08,367e3,Fujitec Ord Shs,Dalton Investments,buy,689
8590926192,2006-02-13T00:00:00Z,12842e3,12842e3,13.7,574e3,Fujitec Ord Shs,Dalton Investments,buy,706
8590926192,2006-02-20T00:00:00Z,13344e3,13344e3,14.23,502e3,Fujitec Ord Shs,Dalton Investments,buy,691
8590926192,2006-06-02T00:00:00Z,13781e3,13781e3,14.7,437e3,Fujitec Ord Shs,Dalton Investments,buy,824
8590926192,2006-06-09T00:00:00Z,14493e3,14493e3,15.46,712e3,Fujitec Ord Shs,Dalton Investments,buy,765
8590926192,2006-10-04T00:00:00Z,14766e3,14766e3,15.75,273e3,Fujitec Ord Shs,Dalton Investments,buy,724
8590926192,2007-04-23T00:00:00Z,14346e3,14346e3,15.3,-42e4,Fujitec Ord Shs,Dalton Investments,sell,814
8590926192,2007-12-14T00:00:00Z,14346e3,14346e3,15.3,0,Fujitec Ord Shs,Dalton Investments,hold,643
8590926192,2008-02-12T00:00:00Z,3869e3,3869e3,4.13,-10477e3,Fujitec Ord Shs,Dalton Investments,sell,529
8590926192,2012-07-31T00:00:00Z,4713580,4713580,5.03,844580,Fujitec Ord Shs,Dalton Investments,buy,475
8590926192,2013-02-15T00:00:00Z,11720740,11720740,12.5,2293580,Fujitec Ord Shs,Dalton Investments,buy,660
8590926192,2013-05-31T00:00:00Z,9072740,9072740,9.68,-2648e3,Fujitec Ord Shs,Dalton Investments,sell,916
8590928244,2013-04-05T00:00:00Z,13804400,69022,10.92,69022,Cyber Agent Ord Shs,Taiyo Fund Management,buy,836
8590928244,2013-04-26T00:00:00Z,18258e3,91290,14.4408,22268,Cyber Agent Ord Shs,Taiyo Fund Management,buy,922
8590928244,2014-01-27T00:00:00Z,14656400,7328200,11.5879,7236910,Cyber Agent Ord Shs,Taiyo Fund Management,buy,2525
8590928244,2014-07-25T00:00:00Z,17287200,8643600,13.6694,1315400,Cyber Agent Ord Shs,Taiyo Fund Management,buy,1850
8590928244,2014-09-17T00:00:00Z,10592800,5296400,8.3786,1323900,Cyber Agent Ord Shs,Taiyo Fund Management,buy,1820
8590928244,2015-04-01T00:00:00Z,9433800,4716900,7.4619,-484200,Cyber Agent Ord Shs,Taiyo Fund Management,sell,3355
8590928244,2016-02-12T00:00:00Z,8073200,4036600,6.3857,-680300,Cyber Agent Ord Shs,Taiyo Fund Management,sell,2395
8590928244,2016-05-02T00:00:00Z,6550600,3275300,5.1813,-761300,Cyber Agent Ord Shs,Taiyo Fund Management,sell,2550
8590928244,2016-06-10T00:00:00Z,5328400,2664200,4.2146,-611100,Cyber Agent Ord Shs,Taiyo Fund Management,sell,2860
8590928471,2015-10-21T00:00:00Z,5853100,5853100,5.03,5853100,Nippon Paper Industries Ord Shs,Ichigo Asset Management,buy,2174
8590928471,2015-11-06T00:00:00Z,7352600,7352600,6.32,1499500,Nippon Paper Industries Ord Shs,Ichigo Asset Management,buy,2038
8590928471,2015-12-02T00:00:00Z,8542e3,8542e3,7.35,1189400,Nippon Paper Industries Ord Shs,Ichigo Asset Management,buy,1972
8590928471,2016-01-12T00:00:00Z,9716100,9716100,8.36,1174100,Nippon Paper Industries Ord Shs,Ichigo Asset Management,buy,1786
8590928471,2017-03-10T00:00:00Z,10940500,10940500,9.4101,1224400,Nippon Paper Industries Ord Shs,Ichigo Asset Management,buy,2076
8590928610,2016-11-09T00:00:00Z,14041200,14041200,5.2501,14041200,Leopalace21 Ord Shs,Taiyo Fund Management,buy,564
8590928750,2006-03-31T00:00:00Z,2367100,2367100,8.25,2367100,Kaga Electronics Ord Shs,Tower Investment Management,buy,3e3
8590928750,2006-06-30T00:00:00Z,2032800,2032800,7.08,-334300,Kaga Electronics Ord Shs,Tower Investment Management,sell,2320
8590928750,2007-02-15T00:00:00Z,1332600,1332600,4.64,-293700,Kaga Electronics Ord Shs,Tower Investment Management,sell,1989
8590929181,2006-03-31T00:00:00Z,1275500,1275500,7.17,1275500,Roland DG Ord Shs,Taiyo Fund Management,buy,3260
8590929181,2006-06-30T00:00:00Z,1616400,1616400,9.08,340900,Roland DG Ord Shs,Taiyo Fund Management,buy,3270
8590929181,2007-07-31T00:00:00Z,1420500,1420500,7.98,-195900,Roland DG Ord Shs,Taiyo Fund Management,sell,5950
8590929181,2007-10-25T00:00:00Z,1235500,1235500,6.94,-185e3,Roland DG Ord Shs,Taiyo Fund Management,sell,6020
8590929181,2008-05-09T00:00:00Z,1443100,1443100,8.11,207600,Roland DG Ord Shs,Taiyo Fund Management,buy,3e3
8590929181,2008-07-29T00:00:00Z,1637900,1637900,9.2,194800,Roland DG Ord Shs,Taiyo Fund Management,buy,2490
8590929181,2010-07-13T00:00:00Z,1537500,1537500,8.64,-100400,Roland DG Ord Shs,Taiyo Fund Management,sell,1188
8590929181,2011-10-14T00:00:00Z,1720100,1720100,9.66,182600,Roland DG Ord Shs,Taiyo Fund Management,buy,811
8590929181,2013-05-07T00:00:00Z,3825400,3825400,21.5,385200,Roland DG Ord Shs,Taiyo Fund Management,buy,1620
8590929181,2015-08-10T00:00:00Z,2638300,2638300,18.3394,833300,Roland DG Ord Shs,Taiyo Fund Management,buy,3010
8590929181,2015-12-10T00:00:00Z,2625600,2625600,18.2553,-12700,Roland DG Ord Shs,Taiyo Fund Management,sell,2656
8590929181,2016-01-13T00:00:00Z,2746200,2746200,19.09,135900,Roland DG Ord Shs,Taiyo Fund Management,buy,2389
8590929181,2016-01-18T00:00:00Z,2746200,2746200,19.09,0,Roland DG Ord Shs,Taiyo Fund Management,hold,2270
8590929181,2016-05-11T00:00:00Z,2740400,2740400,19.0497,-5800,Roland DG Ord Shs,Taiyo Fund Management,sell,1976
8590929181,2017-01-04T00:00:00Z,2740400,2740400,21.6524,0,Roland DG Ord Shs,Taiyo Fund Management,hold,3130
8590930303,2014-10-21T00:00:00Z,3160600,3160600,5.15,3160600,Aoyama Trading Ord Shs,Ichigo Asset Management,buy,2499
8590930303,2014-11-21T00:00:00Z,3840200,3840200,6.26,679600,Aoyama Trading Ord Shs,Ichigo Asset Management,buy,2549
8590930303,2015-01-07T00:00:00Z,4524900,4524900,7.37,684700,Aoyama Trading Ord Shs,Ichigo Asset Management,buy,2618
8590930303,2015-09-18T00:00:00Z,4982400,4982400,8.99,457500,Aoyama Trading Ord Shs,Ichigo Asset Management,buy,4190
8590930303,2016-04-18T00:00:00Z,4982400,4982400,8.99,0,Aoyama Trading Ord Shs,Ichigo Asset Management,hold,4015
8590930846,2006-06-30T00:00:00Z,4425600,1106400,8.781,1106400,Siix Ord Shs,Tower Investment Management,buy,556.25
8590930846,2007-07-31T00:00:00Z,3917200,979300,7.7722,-127100,Siix Ord Shs,Tower Investment Management,sell,547.5
8590930846,2007-08-15T00:00:00Z,3256e3,814e3,6.4603,-165300,Siix Ord Shs,Tower Investment Management,sell,530
8590930846,2007-08-31T00:00:00Z,2463600,615900,4.8881,-198100,Siix Ord Shs,Tower Investment Management,sell,660
8590931342,2016-05-18T00:00:00Z,2728500,2728500,5.1152,2728500,Maxell Holdings Ord Shs,Taiyo Fund Management,buy,1561
8590931342,2016-06-17T00:00:00Z,3272400,3272400,6.1348,543900,Maxell Holdings Ord Shs,Taiyo Fund Management,buy,1460
8590931342,2016-07-25T00:00:00Z,3816100,3816100,7.1541,543700,Maxell Holdings Ord Shs,Taiyo Fund Management,buy,1584
8590931342,2016-08-18T00:00:00Z,4380900,4380900,8.2129,564800,Maxell Holdings Ord Shs,Taiyo Fund Management,buy,1554
8590931342,2018-02-07T00:00:00Z,4996100,4996100,9.3663,615200,Maxell Holdings Ord Shs,Taiyo Fund Management,buy,2147
8590931342,2018-05-08T00:00:00Z,5664600,5664600,10.6195,668500,Maxell Holdings Ord Shs,Taiyo Fund Management,buy,1800
8590931449,2013-09-30T00:00:00Z,1128600,564300,5.3,564300,Softbank Technology Ord Shs,Dalton Investments,buy,803.5
8590931449,2014-03-14T00:00:00Z,1415800,707900,6.65,143600,Softbank Technology Ord Shs,Dalton Investments,buy,697
8590931449,2014-06-30T00:00:00Z,1700200,850100,7.99,142200,Softbank Technology Ord Shs,Dalton Investments,buy,821
8590931449,2015-03-31T00:00:00Z,1461200,730600,6.85,-119500,Softbank Technology Ord Shs,Dalton Investments,sell,587.5
8590931449,2015-12-11T00:00:00Z,1361600,680800,6.37,-49800,Softbank Technology Ord Shs,Dalton Investments,sell,682
8590931449,2016-02-22T00:00:00Z,1118e3,559e3,5.23,-121800,Softbank Technology Ord Shs,Dalton Investments,sell,650
8590931449,2016-04-25T00:00:00Z,867800,433900,4.05,-125100,Softbank Technology Ord Shs,Dalton Investments,sell,890.5
8590931864,2011-11-30T00:00:00Z,16129100,16129100,5.95,16129100,Olympus Ord Shs,Tower Investment Management,buy,1025
8590931864,2012-01-13T00:00:00Z,25151400,25151400,9.28,-7106800,Olympus Ord Shs,Tower Investment Management,sell,1236
8590932223,2007-01-30T00:00:00Z,2763960,2303300,7.18,-331300,Daiseki Ord Shs,Taiyo Fund Management,sell,2268.93939394
8590932223,2007-09-05T00:00:00Z,2474040,2474040,6.03,170740,Daiseki Ord Shs,Taiyo Fund Management,buy,2563.63636364
8590932223,2007-10-01T00:00:00Z,2885540,2885540,7.03,411500,Daiseki Ord Shs,Taiyo Fund Management,buy,2927.27272727
8590932223,2009-06-02T00:00:00Z,3629404,3629404,8.04,743864,Daiseki Ord Shs,Taiyo Fund Management,buy,1931
