gempermid,holddate,shareshldadj,shareshld,pctshouthld,shshldchg,comname,name,activity
8589985394,2018-02-13T00:00:00Z,4765600,4765600,6.848199999999999,-717500,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,sell
8589985394,2018-05-08T00:00:00Z,8129500,8129500,11.6821,3363900,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,buy
8589985917,2007-07-31T00:00:00Z,1490600,1490600,7.07,1490600,Patlite Ord Shs,Ichigo Asset Management,buy
8589985917,2007-08-15T00:00:00Z,1723300,1723300,8.18,232700,Patlite Ord Shs,Ichigo Asset Management,buy
8589985917,2007-08-31T00:00:00Z,1974100,1974100,9.37,250800,Patlite Ord Shs,Ichigo Asset Management,buy
8589985917,2007-09-14T00:00:00Z,2067700,2067700,9.81,93600,Patlite Ord Shs,Ichigo Asset Management,buy
8589985917,2007-09-21T00:00:00Z,2110100,2110100,10.01,42400,Patlite Ord Shs,Ichigo Asset Management,buy
8589986240,2012-10-02T00:00:00Z,1144600,1144600,5.15,1144600,Melco Holdings Ord Shs,Ichigo Asset Management,buy
8589986240,2012-10-10T00:00:00Z,1417900,1417900,6.38,273300,Melco Holdings Ord Shs,Ichigo Asset Management,buy
8589986240,2012-10-26T00:00:00Z,1645200,1645200,7.4,227300,Melco Holdings Ord Shs,Ichigo Asset Management,buy
8589986240,2013-07-08T00:00:00Z,1871100,1871100,8.41,225900,Melco Holdings Ord Shs,Ichigo Asset Management,buy
8589986240,2013-08-14T00:00:00Z,4193800,4193800,18.86,451600,Melco Holdings Ord Shs,Ichigo Asset Management,buy
8589986240,2015-04-28T00:00:00Z,1851900,1851900,8.33,-245e3,Melco Holdings Ord Shs,Ichigo Asset Management,sell
8589986240,2015-05-25T00:00:00Z,1617900,1617900,7.28,-234e3,Melco Holdings Ord Shs,Ichigo Asset Management,sell
8589986240,2015-09-18T00:00:00Z,1578600,1578600,7.1004,-39400,Melco Holdings Ord Shs,Ichigo Asset Management,sell
8589986240,2015-12-18T00:00:00Z,100,100,4e-4,0,Melco Holdings Ord Shs,Ichigo Asset Management,hold
8589987496,2010-05-24T00:00:00Z,11900,1700,5.15,1700,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy
8589987496,2010-07-08T00:00:00Z,67333,9619,29.15,7919,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy
8589987496,2011-02-02T00:00:00Z,76083,10869,33.97,1250,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy
8589987496,2011-02-18T00:00:00Z,78407,11201,35,332,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy
8589987496,2011-03-07T00:00:00Z,80717,11531,34.94,330,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy
8589987496,2011-03-10T00:00:00Z,83587,11941,36.18,410,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy
8589987496,2011-03-17T00:00:00Z,85911,12273,37.19,332,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy
8589987496,2011-04-06T00:00:00Z,88718,12674,38.76,401,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy
8589987496,2011-04-11T00:00:00Z,91098,13014,39.8,340,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy
8589987496,2011-04-13T00:00:00Z,93513,13359,40.85,345,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy
8589987496,2011-05-06T00:00:00Z,95816,13688,41.86,329,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy
8589987496,2011-11-01T00:00:00Z,293585,293585,34.83,279897,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy
8589987496,2012-06-18T00:00:00Z,801414,801414,95.08,214244,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy
8589987496,2012-06-29T00:00:00Z,784188,784188,93.04,-17226,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,sell
8589987496,2012-07-09T00:00:00Z,181196,181196,21.5,-602992,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,sell
8589987496,2012-07-13T00:00:00Z,154618,154618,18.34,-26578,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,sell
8589987496,2012-07-23T00:00:00Z,137710,137710,16.34,-16908,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,sell
8589987496,2012-07-31T00:00:00Z,117952,117952,14,-19758,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,sell
8589987496,2012-08-15T00:00:00Z,101376,101376,12.02,-16576,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,sell
8589987496,2012-08-30T00:00:00Z,84306,84306,10,-17070,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,sell
8589987496,2012-09-06T00:00:00Z,67008,67008,7.96,-17298,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,sell
8589987496,2012-09-18T00:00:00Z,49838,49838,5.92,-17170,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,sell
8589987496,2012-09-24T00:00:00Z,29802,29802,3.54,-20036,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,sell
8589987496,2012-10-03T00:00:00Z,10484,10484,1.24,-19318,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,sell
8589987496,2015-04-21T00:00:00Z,320060,320060,28.32,320060,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy
8589987496,2015-05-01T00:00:00Z,342890,342890,24.21,22830,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy
8589987496,2016-05-16T00:00:00Z,342890,342890,22.46,0,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,hold
8589987496,2016-05-23T00:00:00Z,344190,344190,22.55,1300,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy
8589996795,2007-12-14T00:00:00Z,3142e3,3142e3,5.37,3142e3,Miyano Machinery Ord Shs,Ichigo Asset Management,buy
8589996795,2008-01-15T00:00:00Z,3816e3,3816e3,6.52,674e3,Miyano Machinery Ord Shs,Ichigo Asset Management,buy
8589996795,2008-01-16T00:00:00Z,3833e3,3833e3,6.55,17e3,Miyano Machinery Ord Shs,Ichigo Asset Management,buy
8589996795,2008-02-12T00:00:00Z,4465e3,4465e3,7.63,632e3,Miyano Machinery Ord Shs,Ichigo Asset Management,buy
8589996795,2008-07-07T00:00:00Z,5069e3,5069e3,8.66,604e3,Miyano Machinery Ord Shs,Ichigo Asset Management,buy
8589996795,2008-09-18T00:00:00Z,5706e3,5706e3,9.75,637e3,Miyano Machinery Ord Shs,Ichigo Asset Management,buy
8589996795,2008-10-15T00:00:00Z,1826e3,1826e3,3.12,-388e4,Miyano Machinery Ord Shs,Ichigo Asset Management,sell
8589997066,2007-05-15T00:00:00Z,288900,288900,5.45,288900,Toba Ord Shs,Ichigo Asset Management,buy
8589997066,2007-06-29T00:00:00Z,346100,346100,6.53,57200,Toba Ord Shs,Ichigo Asset Management,buy
8589997066,2007-08-31T00:00:00Z,413500,413500,7.8,67400,Toba Ord Shs,Ichigo Asset Management,buy
8589997066,2007-09-14T00:00:00Z,437200,437200,8.25,23700,Toba Ord Shs,Ichigo Asset Management,buy
8589997066,2007-10-15T00:00:00Z,490800,490800,9.26,53600,Toba Ord Shs,Ichigo Asset Management,buy
8589997066,2007-11-15T00:00:00Z,546800,546800,10.32,56e3,Toba Ord Shs,Ichigo Asset Management,buy
8589997066,2007-12-07T00:00:00Z,602e3,602e3,11.36,55200,Toba Ord Shs,Ichigo Asset Management,buy
8589997066,2008-01-16T00:00:00Z,649600,649600,12.26,47600,Toba Ord Shs,Ichigo Asset Management,buy
8589997066,2008-01-31T00:00:00Z,703400,703400,13.27,53800,Toba Ord Shs,Ichigo Asset Management,buy
8589997066,2008-04-25T00:00:00Z,756600,756600,14.28,53200,Toba Ord Shs,Ichigo Asset Management,buy
8589997066,2011-07-26T00:00:00Z,1582600,1582600,29.86,69400,Toba Ord Shs,Ichigo Asset Management,buy
8589997066,2014-07-08T00:00:00Z,700700,700700,13.22,-90600,Toba Ord Shs,Ichigo Asset Management,sell
8589997066,2014-07-11T00:00:00Z,588700,588700,11.11,-112e3,Toba Ord Shs,Ichigo Asset Management,sell
8589997066,2014-08-26T00:00:00Z,15e4,15e4,2.83,-438700,Toba Ord Shs,Ichigo Asset Management,sell
8590006418,2010-08-31T00:00:00Z,1188300,1188300,5.23,1188300,Eizo Ord Shs,Ichigo Asset Management,buy
8590006418,2010-11-15T00:00:00Z,1452600,1452600,6.39,264300,Eizo Ord Shs,Ichigo Asset Management,buy
8590006418,2011-07-26T00:00:00Z,1626500,1626500,7.16,173900,Eizo Ord Shs,Ichigo Asset Management,buy
8590006418,2012-09-14T00:00:00Z,1856800,1856800,8.17,230300,Eizo Ord Shs,Ichigo Asset Management,buy
8590006418,2012-10-17T00:00:00Z,2083700,2083700,9.17,226900,Eizo Ord Shs,Ichigo Asset Management,buy
8590006418,2013-10-11T00:00:00Z,1836900,1836900,8.08,-246800,Eizo Ord Shs,Ichigo Asset Management,sell
8590006418,2014-01-07T00:00:00Z,1602400,1602400,7.05,-234500,Eizo Ord Shs,Ichigo Asset Management,sell
8590006418,2014-01-20T00:00:00Z,2727e3,2727e3,12,-477800,Eizo Ord Shs,Ichigo Asset Management,sell
8590006418,2014-03-11T00:00:00Z,2250600,2250600,9.9,-476400,Eizo Ord Shs,Ichigo Asset Management,sell
8590006765,2014-07-03T00:00:00Z,1862200,1862200,5.06,1862200,Taikisha Ord Shs,Ichigo Asset Management,buy
8590006765,2014-07-29T00:00:00Z,4467200,4467200,12.14,742800,Taikisha Ord Shs,Ichigo Asset Management,buy
8590006765,2015-02-23T00:00:00Z,2620600,2620600,7.12,387e3,Taikisha Ord Shs,Ichigo Asset Management,buy
8590006765,2015-09-18T00:00:00Z,2818600,2818600,7.66,198e3,Taikisha Ord Shs,Ichigo Asset Management,buy
8590006765,2016-04-18T00:00:00Z,2818600,2818600,7.66,0,Taikisha Ord Shs,Ichigo Asset Management,hold
8590006765,2017-02-20T00:00:00Z,2448500,2448500,6.6603,-370200,Taikisha Ord Shs,Ichigo Asset Management,sell
8590006765,2017-09-27T00:00:00Z,2069e3,2069e3,5.6203,-379500,Taikisha Ord Shs,Ichigo Asset Management,sell
8590006765,2017-11-10T00:00:00Z,1700700,1700700,4.6203,-368300,Taikisha Ord Shs,Ichigo Asset Management,sell
8590017682,2007-11-30T00:00:00Z,1337600,668800,5.56,668800,Happinet Ord Shs,Ichigo Asset Management,buy
8590017682,2008-01-15T00:00:00Z,1618e3,809e3,6.73,140200,Happinet Ord Shs,Ichigo Asset Management,buy
8590017682,2008-01-16T00:00:00Z,1639600,819800,6.82,10800,Happinet Ord Shs,Ichigo Asset Management,buy
8590017682,2008-01-23T00:00:00Z,1881800,940900,7.82,121100,Happinet Ord Shs,Ichigo Asset Management,buy
8590017682,2008-02-28T00:00:00Z,2141e3,1070500,8.9,129600,Happinet Ord Shs,Ichigo Asset Management,buy
8590017682,2011-07-26T00:00:00Z,4674400,2337200,19.44,196200,Happinet Ord Shs,Ichigo Asset Management,buy
8590017682,2014-04-28T00:00:00Z,1917200,1917200,7.97,748600,Happinet Ord Shs,Ichigo Asset Management,buy
8590017682,2014-05-02T00:00:00Z,1147100,1147100,4.77,-770100,Happinet Ord Shs,Ichigo Asset Management,sell
8590024165,2008-01-21T00:00:00Z,725700,725700,5.14,725700,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy
8590024165,2008-01-30T00:00:00Z,879600,879600,6.23,153900,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy
8590024165,2008-02-08T00:00:00Z,1026900,1026900,7.27,147300,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy
8590024165,2008-02-26T00:00:00Z,1184200,1184200,8.38,157300,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy
8590024165,2008-03-07T00:00:00Z,1329600,1329600,9.41,145400,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy
8590024165,2008-03-12T00:00:00Z,1480800,1480800,10.48,151200,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy
8590024165,2008-04-04T00:00:00Z,1638800,1638800,11.6,158e3,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy
8590024165,2008-07-15T00:00:00Z,1783100,1783100,12.62,144300,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy
8590024165,2008-08-06T00:00:00Z,1932400,1932400,13.68,149300,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy
8590024165,2008-12-02T00:00:00Z,2075700,2075700,14.69,143300,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy
8590024165,2008-12-12T00:00:00Z,2255800,2255800,15.97,180100,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy
8590024165,2008-12-30T00:00:00Z,2403e3,2403e3,17.01,147200,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy
8590024165,2009-01-09T00:00:00Z,2554300,2554300,18.08,151300,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy
8590024165,2009-01-19T00:00:00Z,2708100,2708100,19.17,153800,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy
8590024165,2009-01-27T00:00:00Z,2871800,2871800,20.33,163700,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy
8590024165,2009-02-04T00:00:00Z,3039500,3039500,21.51,167700,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy
8590024165,2009-02-09T00:00:00Z,3191700,3191700,22.59,152200,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy
8590024165,2009-02-16T00:00:00Z,3335100,3335100,23.6,143400,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy
8590024165,2011-07-26T00:00:00Z,6831e3,6831e3,48.34,160800,Chiyoda Integre Ord Shs,Ichigo Asset Management,buy
8590024165,2014-01-16T00:00:00Z,3243700,3243700,22.96,-171800,Chiyoda Integre Ord Shs,Ichigo Asset Management,sell
8590024165,2014-01-20T00:00:00Z,6137200,6137200,43.44,-350200,Chiyoda Integre Ord Shs,Ichigo Asset Management,sell
8590024165,2016-02-16T00:00:00Z,2937700,2937700,20.79,-130900,Chiyoda Integre Ord Shs,Ichigo Asset Management,sell
8590923660,2008-04-30T00:00:00Z,6681,6681,5.02,6681,Ichigo Real Estate Investment Trust Ord Shs,Ichigo Asset Management,buy
8590923660,2008-05-08T00:00:00Z,8174,8174,6.15,1493,Ichigo Real Estate Investment Trust Ord Shs,Ichigo Asset Management,buy
8590923660,2008-06-13T00:00:00Z,9952,9952,7.48,1778,Ichigo Real Estate Investment Trust Ord Shs,Ichigo Asset Management,buy
8590923660,2008-06-18T00:00:00Z,11696,11696,8.79,1744,Ichigo Real Estate Investment Trust Ord Shs,Ichigo Asset Management,buy
8590923660,2008-06-26T00:00:00Z,13096,13096,9.85,1400,Ichigo Real Estate Investment Trust Ord Shs,Ichigo Asset Management,buy
8590923660,2008-07-07T00:00:00Z,14490,14490,10.89,1394,Ichigo Real Estate Investment Trust Ord Shs,Ichigo Asset Management,buy
8590923660,2008-07-29T00:00:00Z,15861,15861,11.93,1371,Ichigo Real Estate Investment Trust Ord Shs,Ichigo Asset Management,buy
8590923660,2008-10-07T00:00:00Z,17369,17369,13.06,1508,Ichigo Real Estate Investment Trust Ord Shs,Ichigo Asset Management,buy
8590923660,2008-10-14T00:00:00Z,19756,19756,14.85,2387,Ichigo Real Estate Investment Trust Ord Shs,Ichigo Asset Management,buy
8590923660,2008-10-16T00:00:00Z,21274,21274,16,1518,Ichigo Real Estate Investment Trust Ord Shs,Ichigo Asset Management,buy
8590923660,2008-10-17T00:00:00Z,23662,23662,17.79,2388,Ichigo Real Estate Investment Trust Ord Shs,Ichigo Asset Management,buy
8590923660,2008-10-23T00:00:00Z,25547,25547,19.21,1885,Ichigo Real Estate Investment Trust Ord Shs,Ichigo Asset Management,buy
8590923660,2008-10-29T00:00:00Z,27171,27171,20.43,1624,Ichigo Real Estate Investment Trust Ord Shs,Ichigo Asset Management,buy
8590923660,2009-03-27T00:00:00Z,43011,43011,26.07,15840,Ichigo Real Estate Investment Trust Ord Shs,Ichigo Asset Management,buy
8590923660,2009-04-26T00:00:00Z,43011,43011,26.07,0,Ichigo Real Estate Investment Trust Ord Shs,Ichigo Asset Management,hold
8590923660,2010-02-04T00:00:00Z,63079,63079,38.23,20068,Ichigo Real Estate Investment Trust Ord Shs,Ichigo Asset Management,buy
8590923660,2011-03-22T00:00:00Z,65108,65108,31.76,2029,Ichigo Real Estate Investment Trust Ord Shs,Ichigo Asset Management,buy
8590925510,2015-08-26T00:00:00Z,63086200,63086200,5.04,63086200,Sojitz Ord Shs,Ichigo Asset Management,buy
8590925510,2015-09-18T00:00:00Z,63086200,63086200,5.04,0,Sojitz Ord Shs,Ichigo Asset Management,hold
8590925510,2016-02-09T00:00:00Z,77106e3,77106e3,6.16,14019800,Sojitz Ord Shs,Ichigo Asset Management,buy
8590925510,2016-04-05T00:00:00Z,89935400,89935400,7.19,12829400,Sojitz Ord Shs,Ichigo Asset Management,buy
8590925510,2016-06-02T00:00:00Z,102793500,102793500,8.21,12858100,Sojitz Ord Shs,Ichigo Asset Management,buy
8590925510,2017-06-01T00:00:00Z,115497800,115497800,9.23,12704300,Sojitz Ord Shs,Ichigo Asset Management,buy
8590928471,2015-10-21T00:00:00Z,5853100,5853100,5.03,5853100,Nippon Paper Industries Ord Shs,Ichigo Asset Management,buy
8590928471,2015-11-06T00:00:00Z,7352600,7352600,6.32,1499500,Nippon Paper Industries Ord Shs,Ichigo Asset Management,buy
8590928471,2015-12-02T00:00:00Z,8542e3,8542e3,7.35,1189400,Nippon Paper Industries Ord Shs,Ichigo Asset Management,buy
8590928471,2016-01-12T00:00:00Z,9716100,9716100,8.36,1174100,Nippon Paper Industries Ord Shs,Ichigo Asset Management,buy
8590928471,2017-03-10T00:00:00Z,10940500,10940500,9.4101,1224400,Nippon Paper Industries Ord Shs,Ichigo Asset Management,buy
8590930303,2014-10-21T00:00:00Z,3160600,3160600,5.15,3160600,Aoyama Trading Ord Shs,Ichigo Asset Management,buy
8590930303,2014-11-21T00:00:00Z,3840200,3840200,6.26,679600,Aoyama Trading Ord Shs,Ichigo Asset Management,buy
8590930303,2015-01-07T00:00:00Z,4524900,4524900,7.37,684700,Aoyama Trading Ord Shs,Ichigo Asset Management,buy
8590930303,2015-09-18T00:00:00Z,4982400,4982400,8.99,457500,Aoyama Trading Ord Shs,Ichigo Asset Management,buy
8590930303,2016-04-18T00:00:00Z,4982400,4982400,8.99,0,Aoyama Trading Ord Shs,Ichigo Asset Management,hold
8590933987,2008-01-16T00:00:00Z,181e4,181e4,5.18,181e4,Look Holdings Ord Shs,Ichigo Asset Management,buy
8590933987,2008-01-23T00:00:00Z,2262e3,2262e3,6.48,452e3,Look Holdings Ord Shs,Ichigo Asset Management,buy
8590939088,2015-10-27T00:00:00Z,4807800,24039e3,5.16,24039e3,Ebara Ord Shs,Ichigo Asset Management,buy
8590939088,2016-02-10T00:00:00Z,6131e3,30655e3,6.58,6616e3,Ebara Ord Shs,Ichigo Asset Management,buy
8590939088,2016-03-31T00:00:00Z,7102800,35514e3,7.6203,4859e3,Ebara Ord Shs,Ichigo Asset Management,buy
8590942134,2012-11-20T00:00:00Z,187e4,935e3,5,935e3,Doshisha Ord Shs,Ichigo Asset Management,buy
8590942134,2012-12-14T00:00:00Z,45e5,225e4,12.04,38e4,Doshisha Ord Shs,Ichigo Asset Management,buy
8590942134,2013-12-02T00:00:00Z,3684600,3684600,9.86,1434600,Doshisha Ord Shs,Ichigo Asset Management,buy
8590943427,2014-12-18T00:00:00Z,4870900,4870900,5.55,4870900,Tis Ord Shs,Ichigo Asset Management,buy
8590943427,2015-09-18T00:00:00Z,5161700,5161700,5.8801,290700,Tis Ord Shs,Ichigo Asset Management,buy
8590943427,2016-04-18T00:00:00Z,5161700,5161700,5.8801,0,Tis Ord Shs,Ichigo Asset Management,hold
8590943848,2008-02-29T00:00:00Z,6611700,2203900,5.61,2203900,Autobacs Seven Ord Shs,Ichigo Asset Management,buy
8590943848,2008-03-14T00:00:00Z,8219100,2739700,6.98,535800,Autobacs Seven Ord Shs,Ichigo Asset Management,buy
8590943848,2008-06-30T00:00:00Z,9774600,3258200,8.3,518500,Autobacs Seven Ord Shs,Ichigo Asset Management,buy
8590943848,2008-07-31T00:00:00Z,11515500,3838500,9.78,580300,Autobacs Seven Ord Shs,Ichigo Asset Management,buy
8590943848,2009-01-19T00:00:00Z,12743700,4247900,10.82,409400,Autobacs Seven Ord Shs,Ichigo Asset Management,buy
8590943848,2009-01-27T00:00:00Z,14158800,4719600,12.02,471700,Autobacs Seven Ord Shs,Ichigo Asset Management,buy
8590943848,2009-02-05T00:00:00Z,15327900,5109300,13.02,389700,Autobacs Seven Ord Shs,Ichigo Asset Management,buy
8590943848,2009-11-12T00:00:00Z,16004100,5334700,14.24,225400,Autobacs Seven Ord Shs,Ichigo Asset Management,buy
8590943848,2011-07-26T00:00:00Z,14727900,4909300,14.33,-425400,Autobacs Seven Ord Shs,Ichigo Asset Management,sell
8590943848,2011-08-30T00:00:00Z,13677900,4559300,13.31,-35e4,Autobacs Seven Ord Shs,Ichigo Asset Management,sell
8590943848,2011-09-30T00:00:00Z,12621300,4207100,12.28,-352200,Autobacs Seven Ord Shs,Ichigo Asset Management,sell
8590943848,2011-10-21T00:00:00Z,11558400,3852800,11.25,-354300,Autobacs Seven Ord Shs,Ichigo Asset Management,sell
8590943848,2011-11-10T00:00:00Z,10478100,3492700,10.2,-360100,Autobacs Seven Ord Shs,Ichigo Asset Management,sell
8590943848,2012-05-14T00:00:00Z,6469200,2156400,6.6,-1336300,Autobacs Seven Ord Shs,Ichigo Asset Management,sell
8590943848,2012-10-26T00:00:00Z,7165200,2388400,7.32,232e3,Autobacs Seven Ord Shs,Ichigo Asset Management,buy
8590943848,2013-10-11T00:00:00Z,5840700,5840700,6.28,3452300,Autobacs Seven Ord Shs,Ichigo Asset Management,buy
8590943848,2014-01-14T00:00:00Z,4903500,4903500,5.28,-937200,Autobacs Seven Ord Shs,Ichigo Asset Management,sell
8590943848,2014-06-19T00:00:00Z,3844800,3844800,4.27,-1058700,Autobacs Seven Ord Shs,Ichigo Asset Management,sell
8591306127,2010-05-12T00:00:00Z,205e4,205e4,6.1,205e4,Fund Creation Group Ord Shs,Ichigo Asset Management,buy
8591306127,2011-08-18T00:00:00Z,1420200,1420200,3.83,-629800,Fund Creation Group Ord Shs,Ichigo Asset Management,sell
8591306127,2011-08-22T00:00:00Z,2848771,2848771,7.69,1428571,Fund Creation Group Ord Shs,Ichigo Asset Management,buy
8591306127,2012-07-31T00:00:00Z,5697542,5697542,15.38,0,Fund Creation Group Ord Shs,Ichigo Asset Management,hold
8591306127,2013-03-29T00:00:00Z,2989742,2989742,8.06,-2707800,Fund Creation Group Ord Shs,Ichigo Asset Management,sell
21574928204,2016-09-01T00:00:00Z,6424,6424,2.49,6424,Ichigo Hotel REIT Ord Shs,Ichigo Asset Management,buy
21598113853,2016-12-01T00:00:00Z,16100,8050,15.64,8050,Ichigo Green Infrastructure Fund Ord Shs,Ichigo Asset Management,buy
21598113853,2016-12-02T00:00:00Z,9286,4643,9.02,-3407,Ichigo Green Infrastructure Fund Ord Shs,Ichigo Asset Management,sell
21598113853,2016-12-05T00:00:00Z,10314,5157,10.02,514,Ichigo Green Infrastructure Fund Ord Shs,Ichigo Asset Management,buy
21598113853,2016-12-08T00:00:00Z,11388,5694,11.06,537,Ichigo Green Infrastructure Fund Ord Shs,Ichigo Asset Management,buy
21598113853,2016-12-12T00:00:00Z,12444,6222,12.09,528,Ichigo Green Infrastructure Fund Ord Shs,Ichigo Asset Management,buy
21598113853,2016-12-14T00:00:00Z,13620,6810,13.23,588,Ichigo Green Infrastructure Fund Ord Shs,Ichigo Asset Management,buy
21598113853,2016-12-19T00:00:00Z,14946,7473,14.52,663,Ichigo Green Infrastructure Fund Ord Shs,Ichigo Asset Management,buy
8589960940,2018-05-31T00:00:00Z,260600,1303e3,5.0748,1303e3,Ise Chemicals Ord Shs,Cornwall Capital,buy
8589967919,2014-04-30T00:00:00Z,6567200,3283600,11.3232,3283600,SNT Ord Shs,Cornwall Capital,buy
8589967919,2015-01-30T00:00:00Z,3867200,1933600,6.6679,291800,SNT Ord Shs,Cornwall Capital,buy
8589967919,2015-06-30T00:00:00Z,4360600,2180300,7.9284,246700,SNT Ord Shs,Cornwall Capital,buy
